1.112648698430697241e-16,6.250000000000005551e-02,9.374999999999997780e-01
2.085740776041791755e-17,6.250000000000015266e-02,9.374999999999997780e-01
6.724555125479109294e-17,6.250000000000011102e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000083267e-02,9.374999999999991118e-01
0.000000000000000000e+00,6.250000000000016653e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000016653e-02,9.374999999999997780e-01
1.059210629718622134e-16,6.250000000000006939e-02,9.374999999999997780e-01
9.218609924669245157e-17,6.250000000000006939e-02,9.374999999999997780e-01
6.348882755046818876e-17,6.250000000000011102e-02,9.374999999999997780e-01
4.738750865205387437e-17,6.250000000000012490e-02,9.374999999999997780e-01
6.443470670920834215e-17,6.250000000000011102e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000016653e-02,9.374999999999997780e-01
4.931922680215382610e-17,6.250000000000011102e-02,9.374999999999997780e-01
1.907690777662117720e-16,6.249999999999997224e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000016653e-02,9.374999999999997780e-01
6.043625589907558182e-17,6.250000000000011102e-02,9.374999999999997780e-01
1.142517231912165338e-16,6.250000000000005551e-02,9.374999999999997780e-01
3.295585841474528581e-17,6.250000000000013878e-02,9.374999999999997780e-01
8.132790006704269066e-17,6.250000000000008327e-02,9.374999999999997780e-01
1.843721984933849031e-16,6.249999999999997918e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000016653e-02,9.374999999999997780e-01
3.382056494236862977e-18,6.250000000000016653e-02,9.374999999999997780e-01
1.301565888480705855e-17,6.250000000000015266e-02,9.374999999999997780e-01
8.726790771193032274e-17,6.250000000000008327e-02,9.374999999999997780e-01
9.477501730410774874e-17,6.250000000000008327e-02,9.374999999999997780e-01
1.097797885061124539e-16,6.250000000000005551e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000083267e-02,9.374999999999991118e-01
9.218609924669245157e-17,6.250000000000073552e-02,9.374999999999991118e-01
2.636006821229317687e-17,6.250000000000013878e-02,9.374999999999997780e-01
1.935811198658477221e-16,6.249999999999997224e-02,9.374999999999997780e-01
6.348882755046818876e-17,6.250000000000011102e-02,9.374999999999997780e-01
1.287154087190965589e-16,6.250000000000004163e-02,9.374999999999997780e-01
1.629857502081766338e-16,6.250000000000000000e-02,9.374999999999997780e-01
2.580941743046079021e-17,6.250000000000013878e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000018041e-02,9.374999999999997780e-01
6.587143167870738303e-17,6.250000000000011102e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000016653e-02,9.374999999999997780e-01
0.000000000000000000e+00,6.250000000000016653e-02,9.374999999999997780e-01
5.980783502945410627e-17,6.250000000000012490e-02,9.374999999999997780e-01
3.487697220419319247e-17,6.250000000000013878e-02,9.374999999999997780e-01
1.882831506088382855e-16,6.249999999999997224e-02,9.374999999999997780e-01
1.120606441149686899e-16,6.250000000000005551e-02,9.374999999999997780e-01
1.972769072086153044e-16,6.249999999999996531e-02,9.374999999999997780e-01
6.284779684153181479e-17,6.250000000000011102e-02,9.374999999999997780e-01
7.112386964149060321e-17,6.250000000000009714e-02,9.374999999999997780e-01
8.953588449744893519e-17,6.250000000000008327e-02,9.374999999999997780e-01
5.664961274077221992e-17,6.250000000000011102e-02,9.374999999999997780e-01
